genre,category,title,year,distribution,description,url,cover_photo
Romance,Hollywood,Step Up Revolution,2012,BluRay,"The Mob sets the dancing against the vibrant backdrop of Miami. Emily arrives in Miami with aspirations of becoming a professional dancer and soon falls in love with Sean, a young man who leads a dance crew in elaborate, cutting-edge flash mobs, called ""The Mob"". When a wealthy business man threatens to develop The Mob's historic neighborhood and displace thousands-of people, Emily must work together with Sean and The Mob to turn their performance art into protest art, and risk losing their dreams to fight for a greater cause. ...<more>",https://fzmovies.net/movie-Step%20Up%20Revolution--hmp4.htm,https://fzmovies.net/imdb_images/Step%20Up%20Revolution.jpg
Crime,Hollywood,Hell or High Water,2016,BluRay,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,https://fzmovies.net/movie-Hell%20or%20High%20Water--hmp4.htm,https://fzmovies.net/imdb_images/Hell.or.High.Water.2016.jpg
Crime,Hollywood,The Virtuoso,2021,BluRay,"A lonesome stranger, secure, nerves of steel, must track down and kill a rogue Hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry - 5pm at a rustic diner in the dying town. No name, no description, nothing. When the…...<more>",https://fzmovies.net/movie-The%20Virtuoso--hmp4.htm,https://fzmovies.net/imdb_images/The.Virtuoso.2021.jpg
Drama,Hollywood,Brightburn,2019,BluRay,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister? Tags : alien | superhero...<more>",https://fzmovies.net/movie-Brightburn--hmp4.htm,https://fzmovies.net/imdb_images/Brightburn.2019.jpg
Animation,Hollywood,WALL E,2008,BluRay,"In a distant, but not so unrealistic, future where mankind has abandoned earth because it has become covered with trash from products sold by the powerful multi-national Buy N Large corporation, WALL-E, a garbage collecting robot has been left to clean up the mess. Mesmerized with trinkets of Earth's history and show tunes, WALL-E is alone on Earth except for a sprightly pet cockroach. One day, EVE, a sleek (and dangerous) reconnaissance robot, is sent to Earth to find proof that life is once again sustainable. WALL-E falls in love with EVE. WALL-E rescues EVE from a dust storm and shows her a living plant he found amongst the rubble. Consistent with her ""directive"", EVE takes the plant and automatically enters a deactivated state except for a blinking green beacon. WALL-E, doesn't understand what has happened to his new friend, but, true to his love, he protects her from wind, rain, and lightning, even as she is unresponsive. One day a massive ship comes to reclaim EVE, but WALL-E, out of love or loneliness, hitches a ride on the outside of the ship to rescue EVE. The ship arrives back at a large space cruise ship, which is carrying all of the humans who evacuated Earth 700 years earlier. The people of Earth ride around this space resort on hovering chairs which give them a constant feed of TV and video chatting. They drink all of their meals through a straw out of laziness and/or bone loss, and are all so fat that they can barely move. When the auto-pilot computer, acting on hastily-given instructions sent many centuries before, tries to prevent the people of Earth from returning by stealing the plant, WALL-E, EVE, the portly captain, and a band of broken robots stage a mutiny. ...<more>",https://fzmovies.net/movie-WALL%20E--hmp4.htm,https://fzmovies.net/imdb_images/WALL%20E.jpg
Comedy,Hollywood,Like a Boss,2020,BluRay,Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle. ...<more>,https://fzmovies.net/movie-Like%20a%20Boss--hmp4.htm,https://fzmovies.net/imdb_images/Like.a.Boss.2020.jpg
Animation,Hollywood,Monster Trucks 2017,2017,BluRay,"In a small town, an oil company is drilling for oil. The geologist, Dowd, informs his boss, Tenneson that they detected what could be an ecosystem which could affect their drilling rights. ......<more>",https://fzmovies.net/movie-Monster%20Trucks%202017--hmp4.htm,https://fzmovies.net/imdb_images/Monster.Trucks.2016.jpg
Horror,Hollywood,Resident Evil Retribution,2012,BluRay,"The Umbrella Corporation's deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race's last and only hope, Alice, awakens in the heart of Umbrella's most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. ...<more>",https://fzmovies.net/movie-Resident%20Evil%20Retribution--hmp4.htm,https://fzmovies.net/imdb_images/Resident%20Evil%20Retribution.jpg
Animation,Hollywood,Spycies,2020,BluRay,"Vladimir, a highly skilled but disobedient secret agent, gets left to rot for his attitude on an off-shore platform, watching over a top-secret material: the Radiuzite. There, he is compelled to team up with Hector, a rookie agent, whose only wish is to play video games and watch soap operas....<more>",https://fzmovies.net/movie-Spycies--hmp4.htm,https://fzmovies.net/imdb_images/Spycies.2019.jpg
Biography,Hollywood,3096 Days,2013,BluRay,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the factual case of Natascha Kampusch.,https://fzmovies.net/movie-3096%20Days--hmp4.htm,https://fzmovies.net/imdb_images/3096.Days.2013.jpg
Biography,Hollywood,Steve Jobs,2015,BluRay,"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac....<more>",https://fzmovies.net/movie-Steve%20Jobs--hmp4.htm,https://fzmovies.net/imdb_images/Steve.Jobs.2015.jpg
Comedy,Hollywood,My Spy,2020,BluRay,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",https://fzmovies.net/movie-My%20Spy--hmp4.htm,https://fzmovies.net/imdb_images/My.Spy.2020%20.jpg
Horror,Hollywood,Wrong Turn 3 - Left for Dead,2009,BluRay,"While rafting in the Bluefish River area, four college kids are attacked by the mutant cannibal hillbilly Three Finger. Only the teenager Alex succeeds in escaping running through the woods. Meanwhile, a group of dangerous criminals are transported from the West Virginia Grafton Penitentiary in a custody bus escorted by three security guards through the backwoods. When they park in a rest stop in a police station, Sheriff Carver is informed about the missing teenagers. The bus driver heads to their destination with the guards and the prisoners but a tow truck driven by Three Finger hits the bus that falls off the road. They are attacked by Three Finger and the perilous Carlo Chavez dominates the guards and the other prisoners. When they accidentally meet Alex, the girl tells how sick and threatening Three Finger is; sooner the survivals discover that Alex is telling the truth. ...<more>",https://fzmovies.net/movie-Wrong%20Turn%203%20-%20Left%20for%20Dead--hmp4.htm,https://fzmovies.net/imdb_images/Wrong%20Turn%203:%20Left%20for%20Dead.jpg
Comedy,Hollywood,Sonic the Hedgehog Two,2022,BluRay,"When the manic Dr Robotnik returns to Earth with a new ally, Knuckles the Echidna, Sonic and his new friend Tails is all that stands in their way.Tags : sequel...<more>",https://fzmovies.net/movie-Sonic%20the%20Hedgehog%20Two--hmp4.htm,https://fzmovies.net/imdb_images/Sonic.the.Hedgehog.Two.2022.jpg
Romance,Hollywood,Lie with Me 2005,2005,BluRay,"An outgoing, sexually aggressive young woman meets and begins a torrid affair with an equally aggressive young man in which their affair begins to bring a strain on their personal lives. ...<more>",https://fzmovies.net/movie-Lie%20with%20Me%202005--hmp4.htm,https://fzmovies.net/imdb_images/Lie.With.Me.2005.jpg
Biography,Hollywood,Pirates of Silicon Valley,1998,DVDRip,"This film is the semi-humorous documentary about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Corporation and Microsoft Inc. ...<more>",https://fzmovies.net/movie-Pirates%20of%20Silicon%20Valley--hmp4.htm,https://fzmovies.net/imdb_images/Pirates%20of%20Silicon%20Valley.jpg
Horror,Hollywood,Hotel Transylvania Transformania,2022,WEB-DL,"When Van Helsing's mysterious invention, the ""Monsterfication Ray"", goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac, stripped of his powers, Tags : sequel | monster | hotel | vampire...<more>",https://fzmovies.net/movie-Hotel%20Transylvania%20Transformania--hmp4.htm,https://fzmovies.net/imdb_images/Hotel.Transylvania.Transformania.2022.jpg
Family,Hollywood,Pokemon Detective Pikachu,2019,BluRay,"The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry's former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to…...<more>",https://fzmovies.net/movie-Pokemon%20Detective%20Pikachu--hmp4.htm,https://fzmovies.net/imdb_images/Detective.Pikachu.2019.jpg
Crime,Hollywood,Waist Deep,2006,BluRay,An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.,https://fzmovies.net/movie-Waist%20Deep--hmp4.htm,https://fzmovies.net/imdb_images/Waist.Deep.2006.jpg
Comedy,Hollywood,Jungle Cruise,2021,BluRay,Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.Tags : jungle...<more>,https://fzmovies.net/movie-Jungle%20Cruise--hmp4.htm,https://fzmovies.net/imdb_images/Jungle.Cruise.2021.jpg
Crime,Hollywood,Wheelman,2017,WEB-DL,A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,https://fzmovies.net/movie-Wheelman--hmp4.htm,https://fzmovies.net/imdb_images/Wheelman.2017.jpg
Crime,Hollywood,Paul Blart Mall Cop 2,2015,BluRay,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers....<more>",https://fzmovies.net/movie-Paul%20Blart%20Mall%20Cop%202--hmp4.htm,https://fzmovies.net/imdb_images/Paul.Blart.Mall.Cops.2.2015.jpg
Drama,Hollywood,The Proposal,2009,BluRay,"For three years, Andrew Paxton has slaved as the assistant to Margaret Tate, hard-driving editor at a New York publisher. When Margaret, a Canadian, faces deportation for an expired visa, she hatches a scheme to marry Andrew - he agrees if she'll promise a promotion. A skeptical INS agent vows to test the couple about each other the next Monday. Andrew had plans to fly home that weekend for his grandma's 90th, so Margaret goes with him - to Sitka, Alaska - where mom, dad, and grams await. Family dynamics take over: tensions between dad and Andrew, an ex-girlfriend, Andrew's dislike of Margaret, and her past color the next few days, with the INS ready to charge Andrew with fraud. ...<more>",https://fzmovies.net/movie-The%20Proposal--hmp4.htm,https://fzmovies.net/imdb_images/The%20Proposal.jpg
Crime,Hollywood,The Happytime Murders,2018,BluRay,"A murder mystery set in a world where humans and puppets co-exist, but puppets are viewed as second-class citizens. When the puppet cast of an '90s children's TV show begins to get murdered one by one, a former cop, who has since become a private eye, takes on the case. Written by AnonymousTags : violence...<more>",https://fzmovies.net/movie-The%20Happytime%20Murders--hmp4.htm,https://fzmovies.net/imdb_images/The.Happytime.Murders.2018.jpg
Comedy,Hollywood,Pitch Perfect 2,2015,BluRay,"After a humiliating command performance at Lincoln Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform....<more>",https://fzmovies.net/movie-Pitch%20Perfect%202--hmp4.htm,https://fzmovies.net/imdb_images/Pitch.Perfect.2.jpg
Comedy,Hollywood,The Kissing Booth 2,2020,WEB-DL,"Elle Evans (Joey King) just had the most romantic summer of her life with her reformed bad-boy boyfriend Noah Flynn (Jacob Elordi). But now Noah's off to Harvard, and Elle's headed back to high school for her senior year. She'll have to juggle a long-distance relationship, getting into her dream…Tags : love | sequel...<more>",https://fzmovies.net/movie-The%20Kissing%20Booth%202--hmp4.htm,https://fzmovies.net/imdb_images/The.Kissing.Booth.2.2020.jpg
Comedy,Hollywood,Soul,2020,BluRay,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz -- and he's good. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul....<more>",https://fzmovies.net/movie-Soul--hmp4.htm,https://fzmovies.net/imdb_images/Soul.2020.jpg
